BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
-1.2052181828135593,-0.14875746307431595,-0.11353236046441263,-0.9870895765852097,0.3944798389468057,-0.9307329425951407,-0.7469013740517888,-0.732479989164535,-0.6742533957391814,-0.7243603600361621,-0.8100687325890293,-0.5795095284785801,-1.4471625356595508,-0.8244840480758351,-0.8298414189279688,-0.5563680980605408,0.3472621509974969
0.9489176249415041,0.17961568357799657,-1.6798546150864753,-0.9870895765852097,-1.0874537591097877,1.528788189076239,-1.3027987264149463,-0.732479989164535,-0.9582564749087101,0.6995922068580133,0.7846025455675874,-1.3792100829321774,0.9260602243105089,1.0650331199443501,0.9081841333499626,0.39195795292134045,0.3472621509974969
0.824992579895208,0.4927100324032893,0.6007265159248165,1.0620216784933108,-1.0874537591097877,-0.9307329425951407,1.1968202744632475,2.4667619353593593,-0.9582564749087101,-0.7243603600361621,-0.8100687325890293,0.4878648118827422,1.0102290424190812,-0.1192998791281338,0.45040682561423784,-0.5563680980605408,0.3472621509974969
0.6246531900738913,-0.8578668021750306,0.8274988478905867,1.2657775245155067,-1.0874537591097877,0.5643724740062238,-1.014150789179991,-0.36304185403075157,-0.9582564749087101,-0.21358341738061354,-0.12328119525403938,-0.8746552091798112,1.0102290424190812,-4.161996346159989,-0.14427089302511636,-0.5563680980605408,0.3472621509974969
0.2712599653599899,0.4927100324032893,-0.7084812783670851,-0.11430675378239118,-1.0874537591097877,-0.9307329425951407,-1.014150789179991,-0.36304185403075157,-0.9582564749087101,-0.7243603600361621,-0.8100687325890293,-0.8746552091798112,-1.2249092689515668,-0.06497945744306327,-0.3518325434934517,-0.5563680980605408,0.3472621509974969
0.6655618142119585,0.4927100324032893,0.7873600174552411,-0.9870895765852097,1.2468348885750635,-0.9307329425951407,0.5393351969939059,-0.732479989164535,0.672236073565329,-0.7243603600361621,-0.8100687325890293,0.2201910259750176,-0.7305268501585125,0.38980518262428354,1.5989679977363442,-0.5563680980605408,0.3472621509974969
0.13973745307319124,0.4927100324032893,1.3601209556697935,1.7128871331942417,1.032628884984895,-0.9307329425951407,1.1968202744632475,2.4667619353593593,1.5011392159124561,-0.7243603600361621,-0.8100687325890293,1.6594049486607068,1.7273342908986058,1.3397887525901082,-0.5320642971765931,2.7192976514971123,0.3472621509974969
0.6693394387416488,0.4927100324032893,0.4048205365035174,-0.9870895765852097,0.8849054658572103,-0.9307329425951407,1.1968202744632475,-0.732479989164535,1.5011392159124561,-0.7243603600361621,-0.8100687325890293,0.4878648118827422,-0.4315922869552307,-0.06430439898892928,0.309870536493633,-0.5563680980605408,0.3472621509974969
0.3784634562797204,0.4927100324032893,0.6377655442551972,1.0140311640003792,0.6328340936702594,-0.9307329425951407,-0.26536400868767573,-0.36304185403075157,-0.16650790558846382,-0.7243603600361621,-0.8100687325890293,-0.07495465472621413,0.9260602243105089,-0.055849780066100994,-0.14530962899567892,-0.5563680980605408,0.3472621509974969
-0.5611608009782971,-1.2425608295863104,0.7738164815999202,1.217543703990703,-1.0874537591097877,-0.9307329425951407,-0.7469013740517888,-0.020991512405788653,-0.9582564749087101,-0.7243603600361621,-0.8100687325890293,-0.37010033542744536,1.4774785350849415,0.27430086694907163,-1.1095050284569203,-0.5563680980605408,0.3472621509974969
0.49868744281240057,0.4927100324032893,0.6603138226446167,-0.9870895765852097,1.1266335545012296,-0.9307329425951407,1.1968202744632475,-0.732479989164535,1.5011392159124561,-0.7243603600361621,-0.8100687325890293,0.4878648118827422,-1.2249092689515668,0.22878477049129003,1.5113775299488468,-0.5563680980605408,0.3472621509974969
0.14252367389908607,-0.14875746307431595,0.8259364588391196,1.2643737117124283,-1.0874537591097877,-0.9307329425951407,-0.49810114351797746,0.29744586868122075,-0.9582564749087101,-0.7243603600361621,-0.8100687325890293,0.037254525344679996,-0.6020408223148986,-0.04024004860328144,-0.7374440538706644,-0.5563680980605408,0.3472621509974969
0.5779208414226172,0.4927100324032893,1.089301633225993,1.4232909480476672,1.0461668537807427,-0.9307329425951407,1.1968202744632475,0.29744586868122075,1.3501315980222865,-0.7243603600361621,-0.8100687325890293,1.0198915804286144,-0.1075229837607586,-0.13337467486403703,0.24001665992484522,0.4981607361823381,0.3472621509974969
0.3306491551740732,0.4927100324032893,0.9491567153965271,0.8743386226475821,1.3290112805972891,-0.9307329425951407,0.7152809772127741,-0.020991512405788653,1.0273487413630198,-0.7243603600361621,-0.8100687325890293,1.0198915804286144,1.0102290424190812,0.4951758474572405,-0.330040305756034,-0.17810478619228315,0.3472621509974969
0.8773767489878,0.4927100324032893,-1.6798546150864753,-0.9870895765852097,-1.0874537591097877,0.7101805764063213,-1.3027987264149463,-0.732479989164535,-0.9582564749087101,-0.21358341738061354,-0.12328119525403938,-1.3792100829321774,-0.1075229837607586,0.04294048109464466,0.8399251757847599,-0.5563680980605408,0.3472621509974969
1.3291264592828003,0.4927100324032893,0.8523366651494975,-0.9870895765852097,1.3083107930532507,1.2401957361761387,0.15938465518887984,-0.732479989164535,0.4803977786568747,0.2593277715691053,0.7846025455675874,0.4296002190261519,1.0889644156609462,0.6116694035201757,1.48632138342246,-0.5563680980605408,0.3472621509974969
0.7327427881052181,0.058345025040599435,-1.6798546150864753,-0.9870895765852097,-1.0874537591097877,1.2935747364144232,-1.3027987264149463,-0.732479989164535,-0.9582564749087101,0.6995922068580133,0.5635063420809505,-1.3792100829321774,-0.1075229837607586,-0.40887478450537207,0.015132269616376951,-0.5563680980605408,-2.473576721056746
-1.2029857364628131,-1.6505881182656468,0.46428414972494375,-0.9870895765852097,0.941165361312719,-0.9307329425951407,-0.04673847876572854,-0.732479989164535,0.06248407530726846,-0.7243603600361621,-0.8100687325890293,0.2201910259750176,-0.3298981072837773,-0.6791360157419327,-1.3756053336399923,0.4981607361823381,0.3472621509974969
0.7124457667200514,0.4927100324032893,0.4544862737109986,0.5895291048351413,0.8027208736841569,-0.9307329425951407,0.5393351969939059,-0.36304185403075157,0.672236073565329,-0.7243603600361621,-0.8100687325890293,0.2968849275981536,1.6812895704169333,0.5193320193503953,0.5967603116160195,-0.5563680980605408,0.3472621509974969
1.0039752705897713,0.4927100324032893,0.37402328702159016,-0.9870895765852097,0.8557674780642631,-0.9307329425951407,1.1968202744632475,-0.732479989164535,1.5011392159124561,-0.7243603600361621,-0.8100687325890293,0.4878648118827422,0.24338558127480783,0.2115618327831257,3.0043879744210815,-0.5563680980605408,0.3472621509974969
0.7192904873871393,0.4927100324032893,0.09611418981635599,-0.9870895765852097,0.5928312737559194,-0.9307329425951407,0.5393351969939059,-0.732479989164535,0.8542342412986403,-0.7243603600361621,-0.8100687325890293,0.2201910259750176,-0.6020408223148986,-0.7618319434510588,3.076148189515669,-0.5563680980605408,0.3472621509974969
1.2903901008942935,0.4927100324032893,1.3228217045791708,1.688229493199897,0.8949213598242513,0.5942392568284137,1.1968202744632475,2.27032754138211,1.5011392159124561,1.11143219196163,1.1179876407561748,1.9201543654531072,1.5048959295936915,0.637745329459976,1.2813120368408761,-0.5563680980605408,0.3472621509974969
-0.6302028257712118,-0.8578668021750306,0.6191463174245707,-0.9870895765852097,1.0876840286589393,-0.9307329425951407,1.1968202744632475,-0.732479989164535,1.5011392159124561,-0.7243603600361621,-0.8100687325890293,0.724745899727383,-0.7305268501585125,0.7175740045157393,-1.2363743008888846,-0.5563680980605408,0.3472621509974969
1.033892315107963,-0.14875746307431595,1.1845111262671537,1.5228546050410459,1.0787834344946063,1.5885797842241083,1.1968202744632475,-0.36304185403075157,1.3501315980222865,1.11143219196163,1.8047751780911652,0.5418093990970462,1.2326583675471199,1.591032192770077,1.1512866528029007,-0.5563680980605408,0.3472621509974969
1.2054826703586718,0.4927100324032893,-1.6798546150864753,-0.9870895765852097,-1.0874537591097877,0.9437379350102395,-1.3027987264149463,-0.732479989164535,-0.9582564749087101,1.2548387876484264,0.7846025455675874,-1.3792100829321774,0.7380050340103983,0.3998891426682504,1.2798839956006718,-0.5563680980605408,-0.2667502665312859
-0.5072800446975061,0.4927100324032893,0.37484588583928374,-0.9870895765852097,0.8565457577714336,-0.9307329425951407,1.1968202744632475,-0.732479989164535,1.5011392159124561,-0.7243603600361621,-0.8100687325890293,0.4878648118827422,-0.1075229837607586,-0.7839831712252032,-0.6976696181820438,-0.5563680980605408,0.3472621509974969
